index,file_lineno,best_mass,best_AV,mass_min,mass_max,AV_min,AV_max,intersects,min_chi2,chi2_threshold,dof_gof,passes_gof,p_value,true_AV,true_mass
0,2,0.05,8.273206199553448,0.04363636363636364,0.07336363636363635,6.97320619955345,12.57320619955343,True,7.578474196423542,19.196760177051594,1,True,0.005906941902388865,10.5382,0.056206
1,3,0.16272727272727272,9.111803300453404,0.13727272727272727,0.2,6.811803300453412,11.011803300453396,True,9.945961007583033,21.56424698821109,1,False,0.0016120269398747413,9.3431,0.171107
2,4,0.02,3.4000000000000004,0.01681818181818182,0.024545454545454544,1.6,5.300000000000002,True,12.276296704409518,23.89458268503757,1,False,0.00045874779408151465,4.31918,0.020454
3,5,0.10727272727272727,8.198669196533622,0.09090909090909093,0.12636363636363634,6.498669196533627,10.398669196533612,False,2.090372941357193,13.708658921985245,1,True,0.1482298809982385,6.74386,0.085403
4,6,0.13727272727272727,6.113133506030668,0.10727272727272727,0.16636363636363638,3.113133506030664,9.01313350603067,True,5.462895003852724,17.081180984480774,1,True,0.01942443852449292,6.40226,0.147953
5,7,0.2272727272727273,16.203231391783234,0.17272727272727273,0.3,14.503231391783242,18.203231391783227,True,0.35327715862667325,11.971563139254725,1,True,0.5522638468569739,17.3093,0.20703
6,8,0.3272727272727273,22.441115342924604,0.2818181818181818,0.3818181818181817,21.241115342924584,23.741115342924623,False,2.2085973059323867,13.826883286560438,1,True,0.13724341017482672,25.4049,0.353775
8,10,0.06545454545454546,14.72291356624998,0.052727272727272734,0.07727272727272727,12.422913566249989,16.72291356624997,True,1.016416347928774,12.634702328556823,1,True,0.3133705722961857,14.277,0.053173
9,11,0.7,9.260827426923663,0.5,0.8545454545454546,6.560827426923669,10.66082742692367,False,10.159856913591103,21.77814289421916,1,False,0.0014353176061386425,5.86181,0.398091
11,13,0.34545454545454546,6.472407633818543,0.2909090909090909,0.4,5.072407633818541,7.672407633818543,True,0.1250821315053204,11.743368112133375,1,True,0.723586565358977,6.47402,0.321926
12,14,0.08727272727272728,20.23741206218392,0.06727272727272728,0.11545454545454545,17.037412062183872,23.537412062183968,True,0.5788879329616563,12.197173913589706,1,True,0.44674854610942905,20.0599,0.070333
13,15,0.017727272727272727,15.969285480560462,0.013636363636363636,0.022727272727272728,13.269285480560471,18.669285480560454,True,3.352385375328587,14.97067135595664,1,True,0.0671077017529375,18.585,0.01878
14,16,0.16272727272727272,8.122346130938283,0.13727272727272727,0.2090909090909091,5.722346130938291,10.122346130938276,True,4.177746493642488,15.79603247427054,1,True,0.04095812699801222,7.98796,0.168693
