index,file_lineno,best_mass,best_AV,mass_min,mass_max,AV_min,AV_max,intersects,min_chi2,chi2_threshold,dof_gof,passes_gof,p_value,true_AV,true_mass
0,2,0.049090909090909095,8.06957354584966,0.04454545454545455,0.06636363636363636,7.069573545849664,11.26957354584965,True,7.574645631915049,13.566110179023028,1,False,0.005919501652822541,10.5382,0.056206
1,3,0.16272727272727272,9.129739496397686,0.14454545454545453,0.19181818181818186,7.429739496397692,10.62973949639768,True,9.967204966533947,15.958669513641928,1,False,0.001593532194819809,9.3431,0.171107
2,4,0.02,3.4000000000000004,0.017727272727272727,0.022727272727272728,2.1,4.6000000000000005,True,12.276296704409518,18.267761251517502,1,False,0.00045874779408151465,4.31918,0.020454
3,5,0.11,8.576951665043492,0.09727272727272727,0.12090909090909092,7.0769516650435,9.77695166504349,False,2.1289518996285386,8.120416446736519,1,True,0.14453955817010955,6.74386,0.085403
4,6,0.13727272727272727,6.068442212762495,0.11545454545454545,0.1590909090909091,3.868442212762493,8.168442212762496,True,5.4478061265715825,11.439270673679562,1,False,0.01959291638857402,6.40226,0.147953
5,7,0.2363636363636364,16.43970862380574,0.19181818181818186,0.2909090909090909,15.139708623805745,18.039708623805733,True,0.3913041668919319,6.382768713999911,1,True,0.531614671767734,17.3093,0.20703
6,8,0.3363636363636364,22.74440583135171,0.3,0.3727272727272728,21.844405831351693,23.544405831351717,False,2.6732323517142027,8.664696898822182,1,True,0.10204857632361072,25.4049,0.353775
8,10,0.06363636363636364,14.491192616101713,0.05545454545454545,0.07363636363636364,12.99119261610172,16.19119261610171,False,1.0660228413288821,7.057487388436861,1,True,0.3018455228678207,14.277,0.053173
9,11,0.6818181818181818,9.096323653523378,0.5545454545454546,0.8727272727272728,7.396323653523378,10.996323653523381,False,10.099001716822976,16.090466263930953,1,False,0.0014834966493076994,5.86181,0.398091
11,13,0.3545454545454545,6.665928577403327,0.3181818181818182,0.3818181818181817,5.865928577403326,7.365928577403327,True,0.09312403006278143,6.084588577170759,1,True,0.7602425430981105,6.47402,0.321926
12,14,0.08727272727272728,20.282900444656246,0.07200000000000001,0.10818181818181817,17.98290044465621,22.582900444656282,False,0.5830345080780029,6.574499055185982,1,True,0.4451253427165392,20.0599,0.070333
13,15,0.017727272727272727,15.913710996406062,0.014545454545454544,0.02090909090909091,14.013710996406068,17.81371099640605,False,3.3541598153051826,9.345624362413162,1,True,0.06703541094417703,18.585,0.01878
14,16,0.16454545454545455,8.383585917841064,0.14454545454545453,0.1972727272727273,6.483585917841071,9.78358591784106,True,4.23154291956789,10.223007466675869,1,False,0.0396793542224204,7.98796,0.168693
15,17,0.1863636363636364,9.8961329101918,0.16818181818181818,0.2181818181818182,9.196132910191801,10.896132910191795,True,9.193461147821248,15.184925694929225,1,False,0.002428811920412364,10.0988,0.185198
16,18,0.3363636363636364,8.831571143945238,0.3090909090909091,0.3818181818181817,8.031571143945241,10.031571143945234,False,3.2124534996066947,9.203918046714675,1,True,0.07307982254188815,10.2079,0.366108
17,19,0.2909090909090909,17.161330258055536,0.2545454545454545,0.3363636363636364,16.261330258055533,18.361330258055528,True,0.11448571216888033,6.10595025927686,1,True,0.7350938927464017,18.1528,0.259832
18,20,0.08818181818181818,12.735051990866015,0.07863636363636364,0.10272727272727274,11.435051990866018,14.135051990866009,False,26.86208031975243,32.85354486686041,1,False,2.1850424766844998e-07,14.8723,0.097278
20,22,1.4,20.63714656244411,1.181818181818182,1.4,19.33714656244411,20.737146562444106,False,1.643871609375212,7.635336156483191,1,True,0.19979509451908636,22.9691,1.31329
