index,file_lineno,best_mass,best_AV,mass_min,mass_max,AV_min,AV_max,intersects,min_chi2,chi2_threshold,dof_gof,passes_gof,p_value,true_AV,true_mass
1,3,0.1481818181818182,7.729739496397692,0.1390909090909091,0.1590909090909091,6.929739496397693,8.629739496397686,False,18.813000769906616,24.804465317014603,4,False,0.0008552901951809767,9.3431,0.171107
2,4,0.02,3.4000000000000004,0.01818181818181818,0.022727272727272728,2.4000000000000004,4.6000000000000005,True,13.274943256187735,19.266407803295714,4,False,0.010007654603845615,4.31918,0.020454
3,5,0.10545454545454544,7.976951665043495,0.09545454545454546,0.11363636363636365,6.976951665043499,8.976951665043492,False,3.8722287862999933,9.863693333407973,4,True,0.4235738834686915,6.74386,0.085403
5,7,0.14454545454545453,11.439708623805757,0.14272727272727273,0.1481818181818182,11.439708623805757,11.639708623805756,False,321.7583442131962,327.7498087603042,4,False,2.189042914035084e-68,17.3093,0.20703
6,8,0.2818181818181818,21.244405831351692,0.2545454545454545,0.3181818181818182,20.44440583135168,22.244405831351706,False,145.80912998769085,151.80059453479882,4,False,1.6092406062785938e-30,25.4049,0.353775
8,10,0.06363636363636364,14.491192616101713,0.05545454545454545,0.07281818181818181,12.99119261610172,15.991192616101706,False,1.4463730036079725,7.437837550715951,4,True,0.8360964450746419,14.277,0.053173
9,11,0.34545454545454546,2.7963236535233733,0.3363636363636364,0.3636363636363637,2.596323653523373,3.1963236535233737,False,309.86206490082105,315.853529447929,4,False,8.076814074075632e-66,5.86181,0.398091
11,13,0.3363636363636364,6.2659285774033275,0.3181818181818182,0.3545454545454545,5.865928577403326,6.665928577403327,True,4.551753465041414,10.543218012149392,4,True,0.33645489022671193,6.47402,0.321926
12,14,0.13,16.182900444656187,0.13,0.13181818181818186,16.182900444656187,16.182900444656187,False,29087.333056263262,29093.324520810373,4,False,0.0,20.0599,0.070333
13,15,0.01590909090909091,14.813710996406064,0.013636363636363636,0.019545454545454543,13.213710996406071,17.013710996406054,False,50.1954400150089,56.18690456211688,4,False,3.28701177481932e-10,18.585,0.01878
14,16,0.1590909090909091,7.783585917841066,0.1481818181818182,0.16818181818181818,6.7835859178410685,8.683585917841063,False,5.141023952969781,11.132488500077761,4,True,0.2731312090039043,7.98796,0.168693
15,17,0.16636363636363638,8.996132910191802,0.1590909090909091,0.19181818181818186,8.196132910191805,10.096132910191796,False,22.435530711881075,28.426995258989052,4,False,0.00016412630293761914,10.0988,0.185198
16,18,0.3,7.831571143945242,0.2727272727272727,0.3181818181818182,7.031571143945245,8.33157114394524,False,26.776487182542034,32.76795172965001,4,False,2.2058067821138284e-05,10.2079,0.366108
17,19,0.2818181818181818,16.961330258055533,0.24545454545454545,0.3090909090909091,15.861330258055535,17.661330258055532,False,13.403707681759903,19.395172228867885,4,False,0.009462744871627569,18.1528,0.259832
18,20,0.08727272727272728,12.535051990866014,0.07863636363636364,0.10090909090909092,11.435051990866018,13.93505199086601,False,27.96047266106953,33.95193720817751,4,False,1.2705131688340304e-05,14.8723,0.097278
20,22,0.7636363636363637,15.737146562444124,0.7545454545454545,0.8363636363636364,15.737146562444124,16.337146562444126,False,343.5224877097725,349.5139522568805,4,False,4.390216232841426e-73,22.9691,1.31329
21,23,0.3545454545454545,6.669143730842487,0.3272727272727273,0.3727272727272728,6.0691437308424865,7.169143730842488,False,27.51979248657578,33.51125703368376,4,False,1.5604012679691527e-05,8.50713,0.394837
22,24,0.01090909090909091,3.690376819851888,0.01,0.012272727272727272,2.8903768198518875,4.890376819851888,False,119.35323888281651,125.3447034299245,4,False,7.341669911449977e-25,7.83498,0.01503
23,25,1.3454545454545457,18.503765236697888,1.1363636363636365,1.4,17.20376523669789,18.803765236697885,False,4.9242398465515125,10.915704393659492,4,True,0.2951596663376053,20.2002,1.20782
24,26,0.3545454545454545,10.750752368512194,0.3181818181818182,0.3818181818181817,9.950752368512198,11.350752368512195,True,1.4666022563644785,7.458066803472457,4,True,0.8325405319127424,11.0896,0.322605
25,27,0.3909090909090909,6.057441852354168,0.3727272727272728,0.4181818181818182,5.557441852354167,6.557441852354168,False,17.99676334713461,23.98822789424259,4,False,0.0012358967904407571,6.78875,0.394081
26,28,0.17545454545454547,15.811155488237565,0.16272727272727272,0.1972727272727273,14.911155488237569,16.611155488237564,False,1.4871589219850585,7.478623469093036,4,True,0.828913643018212,14.9163,0.158611
27,29,0.12454545454545456,10.143319700229922,0.11727272727272728,0.13181818181818186,9.243319700229923,10.94331970022992,False,8.215766518021496,14.207231065129475,4,True,0.0839865866488367,8.9241,0.106116
29,31,0.3545454545454545,21.09337641324948,0.3181818181818182,0.3909090909090909,20.193376413249464,21.99337641324949,False,0.9581620400819262,6.949626587189906,4,True,0.9160722356585308,22.939,0.342464
30,32,0.3363636363636364,5.401398316448745,0.3,0.3727272727272728,4.801398316448745,6.0013983164487446,False,1.24320470630676,7.234669253414738,4,True,0.8709353012667881,4.9614,0.293764
32,34,0.12454545454545456,10.989642761211226,0.12272727272727273,0.12454545454545456,10.989642761211226,10.989642761211226,False,88932.87799366009,88938.86945820722,4,False,0.0,16.5894,0.019871
33,35,0.7181818181818181,4.6000000000000005,0.6181818181818182,0.8727272727272728,3.7,5.800000000000002,False,104.60333533382412,110.5947998809321,4,False,1.0289994320982598e-21,2.62726,0.39264
34,36,0.015454545454545453,4.9888101381097005,0.015,0.01636363636363636,4.9888101381097005,5.0888101381097,False,1133.6722259248202,1139.6636904719282,4,False,3.8056338911942e-244,10.8478,0.017711
35,37,0.010454545454545454,5.799969310391138,0.01,0.011818181818181818,5.199969310391137,6.899969310391139,False,9.503739705982737,15.495204253090716,4,False,0.049670461468329485,7.44862,0.01187
36,38,0.09636363636363636,9.644857115448016,0.08727272727272728,0.10363636363636364,8.64485711544802,10.54485711544801,False,162.04054859278924,168.03201313989726,4,False,5.336581767822445e-34,12.2681,0.109643
37,39,0.16090909090909092,21.429446567964565,0.15181818181818182,0.1809090909090909,20.42944656796455,22.729446567964587,False,5.169316683136672,11.160781230244654,4,True,0.27036154118595696,22.8605,0.167637
