index,best_mass,best_AV,mass_min,mass_max,AV_min,AV_max,intersects,min_chi2
1,0.15181818181818182,8.111803300453406,,,,,,11.746869953650585
2,0.02,3.5,0.015909090909090907,0.025454545454545455,1.3,5.800000000000001,True,3.249076765754676
3,0.10636363636363637,8.098669196533622,0.08181818181818182,0.13181818181818183,5.398669196533632,10.798669196533613,True,1.4943617950161858
5,0.16272727272727272,13.403231391783246,,,,,,158.3797577720101
6,0.3,21.741115342924594,,,,,,36.84165923365552
8,0.06272727272727273,14.322913566249982,0.04818181818181819,0.08363636363636363,11.522913566249992,17.62291356624997,True,0.5440405716284711
9,0.2818181818181818,1.5608274269236682,,,,,,199.29660752503838
11,0.3181818181818182,5.672407633818541,0.2636363636363636,0.39090909090909093,4.37240763381854,7.272407633818543,True,2.110519102166633
12,0.12454545454545454,16.037412062183858,,,,,,17627.72176246604
13,0.017272727272727273,15.569285480560463,,,,,,48.113226222964286
14,0.1590909090909091,7.822346130938284,0.1409090909090909,0.19181818181818183,6.12234613093829,9.522346130938278,True,4.518089572541956
15,0.1809090909090909,9.757113347388149,0.15545454545454546,0.2090909090909091,7.957113347388155,10.657113347388146,True,6.720720962418659
16,0.2909090909090909,7.409853173742476,,,,,,17.954960298575415
17,0.2818181818181818,16.92629672669711,0.2181818181818182,0.36363636363636365,15.126296726697115,18.926296726697103,True,1.0142835105216712
18,0.08636363636363636,12.38822175916118,,,,,,13.036856757888145
20,0.7363636363636363,15.345240448064203,,,,,,144.75615272319504
21,0.34545454545454546,6.478902316761798,,,,,,14.303627090996834
22,0.012727272727272728,5.24289245146678,,,,,,46.81671381047124
23,1.4,18.82644643262783,0.9818181818181818,1.4,16.126446432627837,19.12644643262783,False,1.7250158073098825
24,0.33636363636363636,10.246402041344028,0.2727272727272727,0.4272727272727273,8.746402041344034,12.146402041344022,True,0.9354007184003565
25,0.38181818181818183,5.611554851335327,0.36363636363636365,0.4,5.211554851335326,6.011554851335327,False,10.54058044430911
26,0.1781818181818182,15.898500418995972,0.1481818181818182,0.23636363636363636,13.498500418995981,17.598500418995968,True,0.45020451614154233
27,0.12272727272727273,9.892313873567952,0.10363636363636364,0.1409090909090909,7.792313873567959,11.692313873567945,True,5.873251856558989
29,0.33636363636363636,20.60695615942355,0.2636363636363636,0.4545454545454546,18.806956159423525,23.006956159423584,True,0.28008704444511884
30,0.34545454545454546,5.488098841522646,0.24545454545454545,0.4636363636363636,3.288098841522646,7.588098841522645,True,1.0419438260190301
32,0.04818181818181819,10.885031003006155,,,,,,41152.500509615274
33,0.36363636363636365,0.0,,,,,,28.394453202731775
34,0.014545454545454545,5.374720951017494,,,,,,828.3716122161366
35,0.010454545454545454,5.770933221428228,0.01,0.012272727272727272,5.170933221428228,7.27093322142823,False,4.707097110832191
36,0.09545454545454546,9.54027684315137,,,,,,99.8962966124401
37,0.16636363636363638,21.97292064415218,0.14272727272727273,0.2181818181818182,19.572920644152145,23.772920644152205,True,1.942122927339288
40,0.019090909090909092,8.448463276434937,,,,,,51.79515518995648
42,0.11545454545454546,3.525057042568981,0.10090909090909092,0.12818181818181817,1.9250570425689797,4.925057042568982,True,7.758211677996664
43,0.11181818181818182,5.079689928442962,,,,,,14.404671722188134
45,0.10818181818181818,15.47215565362595,0.09181818181818181,0.12272727272727273,13.772155653625957,17.072155653625945,False,7.754220446869718
46,0.15181818181818182,7.399341218850689,0.12636363636363637,0.1809090909090909,5.099341218850687,9.499341218850692,True,0.5545034574980551
48,0.16090909090909092,8.849574448965173,,,,,,16.04051539457811
49,0.03909090909090909,9.790773110188766,0.03,0.04727272727272727,7.4907731101887745,11.79077311018876,True,5.221795132723255
50,0.15545454545454546,7.486046626551342,0.13181818181818183,0.18363636363636365,5.38604662655134,9.286046626551343,True,2.5633869490270844
51,0.2727272727272727,3.2132676165466743,,,,,,11.675400022049306
52,0.11727272727272728,7.885951270538403,0.10272727272727274,0.13727272727272727,6.185951270538409,9.885951270538396,True,6.387932330811598
54,0.07336363636363635,4.3343648778944655,0.06,0.08818181818181818,2.134364877894464,6.434364877894468,True,5.216690797501766
55,0.5,10.711968783709256,0.4090909090909091,0.6909090909090909,9.211968783709262,13.011968783709248,True,3.859457467004942
58,0.8636363636363636,11.447288816568905,,,,,,38.6429876394287
59,0.18363636363636365,9.40137432881457,0.15181818181818182,0.23636363636363636,7.201374328814579,10.901374328814565,True,1.5036443451550157
61,0.990909090909091,11.047436539824702,,,,,,18.294042800412765
62,0.02181818181818182,5.176109043436153,0.01681818181818182,0.02727272727272727,2.776109043436151,7.476109043436155,True,2.979512376259356
64,0.3,7.855816847625174,0.24545454545454545,0.38181818181818183,6.355816847625173,9.755816847625177,True,0.5856333698775474
65,0.12636363636363637,8.96967377859092,0.10454545454545455,0.1481818181818182,6.5696737785909285,10.969673778590913,True,4.021018033346795
66,0.01,11.428624202072177,0.01,0.01,11.328624202072177,11.428624202072177,False,11.00856362460727
67,0.013636363636363636,15.37524071347038,0.011818181818181818,0.015909090909090907,13.775240713470385,17.07524071347037,False,6.957749295680684
70,0.15181818181818182,8.730561260209564,,,,,,12.888924703024692
71,0.11181818181818182,6.5031538238516475,0.09090909090909091,0.13181818181818183,4.403153823851646,8.70315382385165,True,4.323842626484753
72,0.2727272727272727,5.1180960315422785,0.2272727272727273,0.33636363636363636,3.918096031542278,6.61809603154228,True,2.524026663916614
73,0.08454545454545455,7.514830483057626,,,,,,11981.176671257796
74,0.06636363636363636,10.764125093338274,0.053636363636363635,0.08,8.464125093338282,13.064125093338266,True,5.500147994265161
77,0.03,5.003397126202946,0.024545454545454544,0.038181818181818185,2.7033971262029444,7.003397126202948,True,4.078553777985695
79,0.2090909090909091,8.791719277046258,0.16272727272727272,0.2636363636363636,6.891719277046258,10.29171927704626,True,1.6660797996593377
80,0.6363636363636364,14.18852125001771,,,,,,18.60316064046198
