index,file_lineno,best_mass,best_AV,mass_min,mass_max,AV_min,AV_max,intersects,min_chi2,chi2_threshold,dof_gof,passes_gof,p_value
0,2,0.07363636363636364,12.173206199553432,0.04727272727272727,0.11181818181818182,7.373206199553449,16.673206199553416,True,0.0016030724925620206,5.9930676196005415,0,,
1,3,0.19181818181818183,10.411803300453398,0.1590909090909091,0.23636363636363636,8.611803300453404,11.711803300453393,True,0.016369963060436463,6.007834510168416,0,,
2,4,0.023636363636363636,4.800000000000001,0.02,0.028181818181818183,3.3000000000000003,6.7,True,0.05342655441299263,6.044891101520972,0,,
3,5,0.11727272727272728,9.198669196533618,0.09909090909090909,0.13363636363636364,7.298669196533625,10.898669196533612,False,0.010056908962415772,6.001521456070395,0,,
4,6,0.16454545454545455,8.413133506030668,0.13,0.2272727272727273,5.4131335060306665,10.51313350603067,True,0.0008228247861142146,5.992287371894093,0,,
5,7,0.24545454545454545,16.703231391783234,0.18363636363636365,0.3,14.90323139178324,18.10323139178323,True,0.10076841828355573,6.092232965391535,0,,
6,8,0.35454545454545455,22.94111534292461,0.2909090909090909,0.4181818181818182,21.641115342924593,24.24111534292463,False,0.036572955927389794,6.028037503035369,0,,
8,10,0.07,15.522913566249978,0.05545454545454545,0.08545454545454545,13.022913566249986,17.72291356624997,False,0.05977287214648931,6.051237419254468,0,,
9,11,0.4,5.460827426923667,0.3,0.6181818181818182,3.3608274269236675,8.460827426923666,True,0.012980982626434212,6.004445529734413,0,,
11,13,0.33636363636363636,6.172407633818541,0.2909090909090909,0.39090909090909093,5.1724076338185405,7.3724076338185425,True,0.08030630258631785,6.071770849694297,0,,
12,14,0.09818181818181819,21.23741206218393,0.06818181818181819,0.12636363636363637,17.337412062183876,24.437412062183977,True,0.01721596113480233,6.008680508242781,0,,
13,15,0.02090909090909091,17.369285480560457,0.015454545454545453,0.028181818181818183,14.669285480560466,20.369285480560446,True,0.004280660139963223,5.995745207247943,0,,
14,16,0.1890909090909091,9.322346130938278,0.15363636363636363,0.24545454545454545,7.322346130938286,10.722346130938273,True,0.0008824581894186359,5.992347005297398,0,,
15,17,0.2181818181818182,10.757113347388145,0.1809090909090909,0.24545454545454545,9.65711334738815,11.557113347388142,True,0.1454362159988722,6.136900763106851,0,,
16,18,0.37272727272727274,9.40985317374247,0.3,0.4727272727272727,7.909853173742475,11.209853173742463,True,0.06537633347501694,6.056840880582996,0,,
17,19,0.2818181818181818,16.92629672669711,0.23636363636363636,0.33636363636363636,15.726296726697113,18.226296726697104,True,0.023391984998939665,6.0148565321069185,0,,
18,20,0.12636363636363637,16.388221759161166,0.10636363636363637,0.14636363636363636,14.288221759161173,18.088221759161158,False,0.004942303249252955,5.996406850357232,0,,
20,22,1.2272727272727273,19.645240448064186,0.9272727272727272,1.4,17.745240448064195,20.84524044806418,False,0.05144803468973781,6.042912581797717,0,,
21,23,0.4090909090909091,7.978902316761799,0.35454545454545455,0.4636363636363636,6.778902316761798,8.9789023167618,True,0.2788891667292857,6.270353713837265,0,,
22,24,0.015,6.942892451466782,0.012727272727272728,0.019545454545454546,5.34289245146678,9.242892451466783,True,0.06555677640377264,6.057021323511751,0,,
23,25,1.1727272727272726,17.526446432627836,0.790909090909091,1.4,14.726446432627844,18.926446432627827,False,0.00950793852238168,6.000972485630361,0,,
24,26,0.33636363636363636,10.346402041344028,0.2727272727272727,0.4272727272727273,8.946402041344033,12.146402041344022,True,0.03629311932715117,6.0277576664351304,0,,
25,27,0.4,6.311554851335327,0.32727272727272727,0.5272727272727272,4.611554851335326,8.51155485133533,True,0.0007343554699279553,5.992198902577907,0,,
26,28,0.1781818181818182,15.898500418995972,0.1572727272727273,0.2,14.598500418995977,16.69850041899597,True,0.14820452066359946,6.139669067771578,0,,
27,29,0.13363636363636364,10.992313873567948,0.11727272727272728,0.1481818181818182,9.392313873567954,12.292313873567943,False,0.10090545507859872,6.092370002186578,0,,
28,30,0.01,10.499509820512936,0.01,0.012272727272727272,10.299509820512936,12.399509820512929,True,0.1462768322754911,6.1377413793834705,0,,
29,31,0.33636363636363636,20.60695615942355,0.2818181818181818,0.4181818181818182,19.406956159423533,22.306956159423574,False,0.08539854768387878,6.076863094791857,0,,
30,32,0.3181818181818182,5.088098841522646,0.19181818181818183,0.5545454545454546,2.0880988415226467,9.088098841522644,True,0.009247921268621097,6.0007124683766,0,,
32,34,0.023636363636363636,16.085031003006137,0.017727272727272727,0.030909090909090907,13.385031003006146,18.785031003006125,True,0.01416793166552262,6.005632478773502,0,,
33,35,0.4,2.6,0.2545454545454545,0.8909090909090909,0.0,7.7,True,0.003653517452680101,5.995118064560659,0,,
34,36,0.019545454545454546,10.474720951017476,0.011363636363636364,0.034545454545454546,5.374720951017494,15.374720951017459,True,0.00524525233334501,5.996709799441324,0,,
35,37,0.011818181818181818,6.670933221428229,0.01,0.013636363636363636,5.170933221428228,8.07093322142823,True,0.057362619214721314,6.048827166322701,0,,
36,38,0.13727272727272727,14.040276843151354,0.12090909090909091,0.15181818181818182,12.44027684315136,15.340276843151349,False,0.0508509595137909,6.04231550662177,0,,
37,39,0.1809090909090909,22.572920644152187,0.15545454545454546,0.2272727272727273,20.972920644152165,23.772920644152205,True,0.06646714930481876,6.057931696412798,0,,
40,42,0.02727272727272727,11.748463276434926,0.02181818181818182,0.034545454545454546,9.548463276434934,14.048463276434918,True,0.004832904830333835,5.996297451938313,0,,
41,43,0.1190909090909091,10.539280115746175,0.07727272727272727,0.16272727272727272,5.939280115746191,14.439280115746161,True,0.025975625716085953,6.017440172824065,0,,
42,44,0.1390909090909091,5.925057042568983,0.12272727272727273,0.15363636363636363,4.425057042568982,7.325057042568985,False,0.015186119999374765,6.006650667107354,0,,
43,45,0.1572727272727273,9.479689928442946,0.12272727272727273,0.2,6.179689928442958,11.779689928442938,True,0.014403070537965414,6.0058676176459445,0,,
44,46,0.02090909090909091,10.29103761154129,0.015454545454545453,0.02727272727272727,7.591037611541299,12.791037611541281,True,0.03295646412119024,6.024421011229169,0,,
45,47,0.1190909090909091,16.672155653625946,0.10090909090909092,0.13727272727272727,14.572155653625954,18.47215565362594,False,0.03899408295532522,6.030458630063304,0,,
46,48,0.15545454545454546,7.79934121885069,0.13727272727272727,0.17,6.199341218850687,9.09934121885069,False,0.00944261146176796,6.000907158569747,0,,
47,49,0.028181818181818183,9.35494021888,0.022727272727272728,0.03636363636363636,7.254940218880007,11.454940218879992,True,0.06533876379969523,6.056803310907674,0,,
48,50,0.2272727272727273,11.349574448965164,0.17,0.2909090909090909,9.64957444896517,13.249574448965157,True,0.009388076429488345,6.000852623537467,0,,
49,51,0.04818181818181819,11.890773110188759,0.04,0.06181818181818182,9.790773110188766,14.39077311018875,True,0.04466776035991334,6.036132307467892,0,,
50,52,0.16818181818181818,8.686046626551343,0.14272727272727273,0.2181818181818182,6.386046626551341,10.186046626551345,True,0.0027507110695141447,5.994215258177493,0,,
51,53,0.37272727272727274,5.913267616546676,0.2636363636363636,0.609090909090909,3.3132676165466743,9.61326761654668,True,0.06129205626184482,6.052756603369824,0,,
52,54,0.14272727272727273,10.285951270538394,0.12090909090909091,0.16090909090909092,8.185951270538402,11.985951270538388,False,0.03237528926361698,6.023839836371596,0,,
53,55,0.11363636363636363,7.6340667832803675,0.08272727272727273,0.14272727272727273,4.534066783280365,10.134066783280371,False,0.0142889624495153,6.005753509557494,0,,
54,56,0.09454545454545454,6.834364877894468,0.07727272727272727,0.11181818181818182,4.834364877894466,8.73436487789447,False,0.011175731262319638,6.002640278370299,0,,
55,57,0.4818181818181818,10.611968783709257,0.4,0.6181818181818182,9.211968783709262,12.41196878370925,True,0.07430857131410819,6.065773118422087,0,,
56,58,0.06818181818181819,15.611898582608177,0.05,0.09,12.511898582608188,18.611898582608166,True,0.0009124949202674588,5.992377042028246,0,,
57,59,0.05,3.3000000000000003,0.035454545454545454,0.07863636363636364,0.0,7.9,True,0.059170228876498136,6.050634775984477,0,,
58,60,0.6363636363636364,9.847288816568911,0.44545454545454544,1.0,7.047288816568921,13.247288816568899,True,0.0551754692085506,6.0466400163165295,0,,
59,61,0.1972727272727273,9.80137432881457,0.15363636363636363,0.2727272727272727,7.5013743288145776,11.701374328814563,True,0.006369787107799887,5.997834334215779,0,,
