index,best_mass,best_AV,mass_min,mass_max,AV_min,AV_max,intersects,min_chi2
1,0.15363636363636363,8.311803300453406,0.14454545454545453,0.16090909090909092,7.511803300453408,9.011803300453403,False,10.162294912831939
2,0.02,3.5,0.015909090909090907,0.025454545454545455,1.3,5.800000000000001,True,3.1896903643573733
3,0.10727272727272727,8.198669196533622,0.08272727272727273,0.13181818181818183,5.498669196533632,10.898669196533612,True,1.091402759106281
5,0.1890909090909091,14.90323139178324,,,,,,74.42592118969084
6,0.3,21.741115342924594,,,,,,27.31960435213221
8,0.06272727272727273,14.322913566249982,0.04818181818181819,0.08363636363636363,11.522913566249992,17.72291356624997,True,0.4416445336748393
9,0.34545454545454546,3.4608274269236676,,,,,,72.37554567317859
11,0.33636363636363636,6.172407633818541,0.2727272727272727,0.4272727272727273,4.57240763381854,8.172407633818544,True,0.09086166771846702
12,0.072,16.037412062183858,,,,,,4376.558623822715
13,0.01818181818181818,16.16928548056046,0.014090909090909091,0.023636363636363636,13.66928548056047,18.769285480560452,True,3.2297817188360884
14,0.16090909090909092,8.022346130938283,0.1409090909090909,0.1972727272727273,6.12234613093829,9.722346130938277,True,4.2376170914008675
15,0.1781818181818182,9.65711334738815,0.15363636363636363,0.2181818181818182,7.757113347388156,11.057113347388144,True,4.935320377068462
16,0.3181818181818182,8.209853173742474,0.2636363636363636,0.39090909090909093,6.909853173742478,9.809853173742468,False,3.983383042839534
17,0.2727272727272727,16.726296726697107,0.2181818181818182,0.35454545454545455,15.126296726697115,18.7262967266971,True,1.4861993663152056
18,0.08636363636363636,12.38822175916118,,,,,,12.739230762418323
20,1.0,17.845240448064196,,,,,,54.07552203949621
21,0.37272727272727274,7.078902316761798,0.3090909090909091,0.4545454545454546,5.678902316761797,8.6789023167618,True,3.99424537138767
22,0.013181818181818182,5.64289245146678,,,,,,13.437294113181485
23,1.4,18.82644643262783,0.9545454545454546,1.4,15.92644643262784,19.12644643262783,False,1.3614264693861173
24,0.34545454545454546,10.546402041344027,0.2727272727272727,0.4545454545454546,8.746402041344034,12.74640204134402,True,0.23265368208222253
25,0.4090909090909091,6.311554851335327,0.34545454545454546,0.5272727272727272,4.911554851335326,8.211554851335329,True,3.1491205282785706
26,0.1809090909090909,15.998500418995972,0.1481818181818182,0.23636363636363636,13.498500418995981,17.698500418995966,True,0.27070234695591
27,0.12818181818181817,10.49231387356795,0.10181818181818182,0.15363636363636363,7.59231387356796,12.892313873567941,True,0.9075245598014109
29,0.33636363636363636,20.60695615942355,0.2636363636363636,0.4545454545454546,18.706956159423523,23.006956159423584,True,0.3125377322856644
30,0.34545454545454546,5.588098841522646,0.2545454545454545,0.4727272727272727,3.488098841522646,7.888098841522645,True,0.5708327620320675
32,0.023636363636363636,10.885031003006155,,,,,,16080.11269128213
33,0.39090909090909093,1.3,,,,,,11.880085708489663
34,0.012272727272727272,5.374720951017494,,,,,,153.46213802791237
35,0.010454545454545454,5.770933221428228,0.01,0.012272727272727272,5.170933221428228,7.27093322142823,False,4.579538437449035
36,0.10727272727272727,11.040276843151364,,,,,,24.655793528473115
37,0.16636363636363638,21.97292064415218,0.14272727272727273,0.2181818181818182,19.572920644152145,23.672920644152203,True,1.760518543274546
40,0.02,9.048463276434935,,,,,,17.410163716434184
42,0.11545454545454546,3.625057042568981,0.1,0.13181818181818183,1.8250570425689796,5.425057042568983,True,6.265725591355915
43,0.11545454545454546,5.47968992844296,,,,,,12.130350940472846
45,0.11181818181818182,15.972155653625949,0.08545454545454545,0.13545454545454547,12.97215565362596,18.37215565362594,True,1.6912866405066542
46,0.15181818181818182,7.399341218850689,0.12636363636363637,0.18363636363636365,4.999341218850686,9.59934121885069,True,0.4588865425259408
48,0.16272727272727272,9.049574448965172,,,,,,14.750968502223369
49,0.03909090909090909,9.790773110188766,0.03,0.04727272727272727,7.4907731101887745,11.990773110188758,True,5.102308597619137
50,0.1572727272727273,7.686046626551342,0.13181818181818183,0.19181818181818183,5.38604662655134,9.586046626551344,True,1.802491592943682
51,0.2909090909090909,3.813267616546675,0.2545454545454545,0.3090909090909091,2.913267616546674,4.313267616546675,False,9.313845533451879
52,0.12090909090909091,8.285951270538401,0.10181818181818182,0.14272727272727273,6.085951270538409,10.385951270538394,True,4.51214494233751
54,0.07390909090909091,4.434364877894466,0.06,0.09090909090909091,2.134364877894464,6.734364877894468,True,4.3083397455669585
55,0.5545454545454546,11.511968783709253,0.4272727272727273,0.8181818181818182,9.411968783709261,14.411968783709243,True,1.588805604196645
58,1.1818181818181819,13.947288816568896,,,,,,18.31308681116554
59,0.18636363636363637,9.50137432881457,0.15181818181818182,0.24545454545454545,7.201374328814579,11.201374328814564,True,0.5851645780828445
61,0.9727272727272728,10.9474365398247,,,,,,18.264857343730938
62,0.02181818181818182,5.176109043436153,0.01681818181818182,0.02727272727272727,2.776109043436151,7.576109043436155,True,2.5166337165739256
64,0.3090909090909091,8.155816847625175,0.24545454545454545,0.4,6.455816847625173,10.055816847625177,True,0.0689529150482813
65,0.12818181818181817,9.269673778590919,0.10454545454545455,0.15181818181818182,6.5696737785909285,11.469673778590911,True,2.446013058067467
67,0.013636363636363636,15.37524071347038,0.011363636363636364,0.016363636363636365,13.375240713470387,17.175240713470373,False,6.136375263089407
69,0.01,18.78881207150991,,,,,,22.44740047585607
70,0.15545454545454546,9.030561260209563,0.15,0.1572727272727273,8.530561260209565,9.330561260209562,False,11.201883622252971
71,0.11363636363636363,6.703153823851649,0.09090909090909091,0.13727272727272727,4.403153823851646,9.10315382385165,True,3.2047423685327696
72,0.2818181818181818,5.418096031542279,0.2272727272727273,0.34545454545454546,3.918096031542278,7.018096031542281,True,1.187533127687046
73,0.025454545454545455,7.514830483057626,,,,,,5712.54290852349
74,0.06636363636363636,10.764125093338274,0.053636363636363635,0.07954545454545454,8.464125093338282,12.864125093338266,True,5.806092391704539
77,0.03,5.003397126202946,0.023636363636363636,0.04,2.403397126202944,7.503397126202948,True,1.8398799034806341
79,0.2090909090909091,8.791719277046258,0.16454545454545455,0.2727272727272727,6.991719277046258,10.591719277046261,True,0.8062843053501226
80,0.7636363636363637,15.588521250017704,0.5727272727272728,1.0,13.488521250017712,17.5885212500177,True,6.540645607373561
82,0.2818181818181818,5.703272781796172,0.2272727272727273,0.35454545454545455,4.20327278179617,7.503272781796173,True,0.5285805011978769
83,0.01818181818181818,13.728279216750503,0.015909090909090907,0.019545454545454546,12.428279216750507,14.5282792167505,False,9.43354697550551
84,0.1190909090909091,13.443623795199693,0.09,0.14454545454545453,10.543623795199704,16.143623795199684,True,0.5466333585677595
85,0.04818181818181819,8.656514727644398,,,,,,2142.0637052680513
87,0.01,5.587432591597981,,,,,,13.63503143059664
88,0.10181818181818182,9.721682792865765,0.08272727272727273,0.12272727272727273,7.621682792865773,12.121682792865757,True,6.097489498217774
89,0.16090909090909092,8.948338076913284,0.14636363636363636,0.1890909090909091,7.648338076913289,10.548338076913279,True,6.7698085060397215
90,0.13363636363636364,8.355968489349003,0.10818181818181818,0.1572727272727273,5.6559684893490125,10.555968489348995,True,2.3195546492630257
92,0.015454545454545453,12.871688363967506,,,,,,22.82049940263801
93,0.5909090909090908,8.888526977066881,0.4090909090909091,1.009090909090909,6.1885269770668785,12.788526977066885,True,0.8377881039348956
94,0.17545454545454547,3.908771719069216,0.16090909090909092,0.19454545454545455,2.808771719069216,4.508771719069216,True,9.578827236672762
95,0.08545454545454545,9.33014198182788,0.06818181818181819,0.10636363636363637,6.73014198182789,11.530141981827873,True,4.609908472425917
97,0.23636363636363636,2.1976909095946153,,,,,,579.8098471068563
111,0.08727272727272727,17.049431751334318,0.07145454545454545,0.1090909090909091,14.649431751334326,19.349431751334308,True,5.202621877390484
122,0.05818181818181818,3.7557647764393107,0.049090909090909095,0.07090909090909091,2.055764776439309,5.955764776439313,True,6.570159752068912
123,0.01681818181818182,9.451231138474403,,,,,,19.164038152758735
126,0.023636363636363636,10.190263311142324,,,,,,14.39462324253124
128,0.06,4.843820398794696,0.04727272727272727,0.07363636363636364,2.3438203987946933,7.1438203987946975,True,4.625017394874525
129,0.15,7.271640094634039,0.11363636363636363,0.2545454545454545,4.471640094634049,11.471640094634024,True,0.6223259344607746
130,0.2545454545454545,4.7,0.2090909090909091,0.3090909090909091,3.5,6.1000000000000005,False,4.578179660897273
132,0.06363636363636364,4.2686922825244356,0.05272727272727273,0.07727272727272727,2.1686922825244332,6.4686922825244375,True,5.785538973197779
134,0.2181818181818182,6.742898950883163,0.16636363636363638,0.2727272727272727,5.042898950883161,8.342898950883164,True,1.5054390793234989
135,0.3090909090909091,7.259804888363717,0.2545454545454545,0.39090909090909093,5.759804888363715,9.259804888363718,True,0.9448181086421583
136,0.028181818181818183,11.609239008264641,0.02181818181818182,0.04272727272727273,9.00923900826465,15.609239008264627,True,3.443475854513287
137,0.12636363636363637,10.277451452604542,0.10181818181818182,0.15,7.4774514526045515,12.577451452604533,True,1.643103253204432
138,0.01,14.86685782233044,,,,,,61.219094177631135
139,0.10363636363636364,19.814527257853772,0.09363636363636364,0.11363636363636363,18.91452725785376,21.01452725785379,False,11.069914445643883
140,0.1972727272727273,12.10199560840078,0.1590909090909091,0.24545454545454545,10.201995608400786,13.501995608400774,True,3.617100495606354
