index,file_lineno,best_mass,best_AV,mass_min,mass_max,AV_min,AV_max,intersects,min_chi2,chi2_threshold,dof_gof,passes_gof,p_value,true_AV,true_mass
0,2,0.049090909090909095,8.069573545849687,0.04454545454545455,0.06636363636363636,7.069573545849688,11.269573545849676,True,7.574645631915105,13.566110179023086,1,False,0.00591950165282233,10.5382,0.056206
1,3,0.16272727272727272,9.134297856418137,0.14454545454545453,0.1890909090909091,7.434297856418143,10.634297856418133,True,9.967204966534366,15.958669513642347,1,False,0.0015935321948194507,9.3431,0.171107
2,4,0.02,3.4000000000000004,0.017727272727272727,0.022727272727272728,2.1,4.6000000000000005,True,12.276296704409518,18.267761251517502,1,False,0.00045874779408151465,4.31918,0.020454
3,5,0.11,8.548434149819773,0.09727272727272727,0.12090909090909092,7.048434149819777,9.748434149819767,False,2.128951899628792,8.120416446736769,1,True,0.1445395581700857,6.74386,0.085403
4,6,0.13727272727272727,6.06844221276209,0.11545454545454545,0.1590909090909091,3.868442212762088,8.168442212762091,True,5.450548741383837,11.442013288491815,1,False,0.019562181219040384,6.40226,0.147953
5,7,0.2363636363636364,16.433394720840866,0.1863636363636364,0.2727272727272727,14.933394720840866,17.53339472084086,True,0.40752957652523103,6.3989941236332095,1,True,0.5232260653962628,17.3093,0.20703
6,8,0.3181818181818182,22.198889337504237,0.2909090909090909,0.3636363636363637,21.49888933750423,23.298889337504253,False,2.3276075132545664,8.319072060362545,1,True,0.12709708627546373,25.4049,0.353775
8,10,0.06545454545454546,14.756738670296881,0.05545454545454545,0.07363636363636364,12.956738670296886,16.156738670296875,False,1.007473798404228,6.998938345512206,1,True,0.3155088002634095,14.277,0.053173
9,11,0.7090909090909091,9.349554810270435,0.5545454545454546,0.8545454545454546,7.249554810270437,10.74955481027044,False,10.132631220067562,16.12409576717554,1,False,0.0014566731960015586,5.86181,0.398091
11,13,0.34545454545454546,6.4456880584871685,0.3,0.3818181818181817,5.4456880584871685,7.24568805848717,True,0.17989371658892356,6.171358263696902,1,True,0.6714645947279414,6.47402,0.321926
12,14,0.08636363636363636,20.182900444656237,0.07200000000000001,0.1090909090909091,17.982900444656202,22.682900444656273,False,0.5931015188611715,6.584566065969152,1,True,0.4412222805441518,20.0599,0.070333
13,15,0.017727272727272727,15.913710996406063,0.014545454545454544,0.02090909090909091,14.013710996406072,17.713710996406054,False,3.3541598153055,9.345624362413476,1,True,0.06703541094416388,18.585,0.01878
14,16,0.16272727272727272,8.112274899389956,0.14454545454545453,0.19454545454545452,6.51227489938996,9.612274899389949,True,4.181846141223483,10.173310688331464,1,False,0.040859169679463916,7.98796,0.168693
15,17,0.1863636363636364,9.91187779707408,0.16818181818181818,0.2090909090909091,9.111877797074085,10.711877797074076,True,8.961612036462027,14.953076583570006,1,False,0.0027571150668594816,10.0988,0.185198
16,18,0.3363636363636364,8.760945123749789,0.2909090909090909,0.3727272727272728,7.560945123749793,9.660945123749784,False,3.0404603844092426,9.03192493151722,1,True,0.08121288146926955,10.2079,0.366108
17,19,0.2818181818181818,16.942844907222273,0.2545454545454545,0.3181818181818182,16.242844907222278,17.94284490722227,False,0.046312590190278315,6.037777137298257,1,True,0.8296085829553395,18.1528,0.259832
18,20,0.08818181818181818,12.735051990865973,0.07863636363636364,0.10272727272727274,11.435051990865974,14.135051990865964,False,26.862080319752746,32.853544866860716,1,False,2.1850424766841416e-07,14.8723,0.097278
20,22,1.4,20.585436093035774,1.181818181818182,1.4,19.285436093035788,20.785436093035774,False,1.726515433853564,7.717979980961544,1,True,0.18885652127959576,22.9691,1.31329
21,23,0.4090909090909091,7.956557534344821,0.3636363636363637,0.4636363636363636,6.95655753434482,8.95655753434482,True,0.32779203460400586,6.319256581711985,1,True,0.5669621196091816,8.50713,0.394837
22,24,0.013181818181818182,5.79037681985184,0.011818181818181818,0.014545454545454544,4.4903768198518375,6.990376819851839,False,7.015293853073442,13.006758400181422,1,False,0.008081636819788808,7.83498,0.01503
23,25,1.3636363636363635,18.59846762018552,1.1272727272727274,1.4,17.098467620185524,18.89846762018552,False,1.7862800520814277,7.777744599189407,1,True,0.18138005927036735,20.2002,1.20782
24,26,0.34545454545454546,10.530511849596056,0.3,0.4,9.530511849596063,11.730511849596054,True,0.5297358218066287,6.521200368914608,1,True,0.4667179466456863,11.0896,0.322605
25,27,0.4636363636363636,7.344855655867901,0.3818181818181817,0.5909090909090908,5.644855655867898,9.444855655867904,True,4.058415736878277,10.049880283986257,1,False,0.04395171590428126,6.78875,0.394081
26,28,0.17545454545454547,15.813434668247721,0.16636363636363638,0.2,15.213434668247723,16.713434668247718,False,0.2850359979343425,6.276500545042322,1,True,0.5934192831776652,14.9163,0.158611
27,29,0.12636363636363634,10.343319700229927,0.1190909090909091,0.13727272727272727,9.543319700229931,11.443319700229926,False,1.2518457488665682,7.243310295974548,1,True,0.263200241860993,8.9241,0.106116
28,30,0.01,10.770607596974349,0.01,0.010454545454545454,10.470607596974352,11.270607596974347,False,13.154124319518552,19.14558886662653,1,False,0.00028688707683719345,11.7408,0.010147
29,31,0.3363636363636364,20.539601043008265,0.3,0.3818181818181817,19.639601043008245,21.63960104300828,False,0.3840070786728671,6.375471625780847,1,True,0.5354664791620236,22.939,0.342464
30,32,0.3545454545454545,5.8813242461160335,0.2636363636363636,0.4909090909090909,3.5813242461160337,8.381324246116034,True,0.5261471963286513,6.51761174343663,1,True,0.4682311774071492,4.9614,0.293764
32,34,0.02,14.677076205899837,0.01636363636363636,0.024545454545454544,12.677076205899846,16.67707620589983,True,2.9458862798145624,8.937350826922541,1,True,0.08609645903544033,16.5894,0.019871
33,35,0.8363636363636364,7.7,0.4363636363636364,0.9181818181818182,2.3000000000000003,7.800000000000002,False,2.689912035759612,8.68137658286759,1,True,0.10098538883346182,2.62726,0.39264
34,36,0.017272727272727273,9.388810138109712,0.012272727272727272,0.025454545454545452,5.888810138109722,13.188810138109696,True,0.3709792681590903,6.362443815267071,1,True,0.5424709664121765,10.8478,0.017711
35,37,0.010454545454545454,5.712900709140975,0.01,0.011818181818181818,5.212900709140975,6.812900709140977,False,8.674998497626158,14.666463044734135,1,False,0.0032260512118671425,7.44862,0.01187
36,38,0.11727272727272728,12.244857115448001,0.1090909090909091,0.12636363636363634,11.144857115448003,13.344857115447994,True,13.210336532594294,19.20180107970227,1,False,0.0002784093768454596,12.2681,0.109643
37,39,0.16272727272727272,21.582722007043987,0.15363636363636365,0.1809090909090909,20.582722007043976,22.68272200704401,False,3.3664658672644086,9.357930414372387,1,True,0.06653634542273706,22.8605,0.167637
40,42,0.02181818181818182,9.694272533986311,0.01818181818181818,0.026363636363636363,7.894272533986317,11.594272533986304,False,17.083270384803082,23.07473493191106,1,False,3.577606970887548e-05,11.7529,0.023358
41,43,0.08545454545454545,7.149252374070983,0.07472727272727273,0.11,5.849252374070987,9.949252374070973,True,5.6153699202219745,11.606834467329953,1,False,0.017803622618846743,8.43351,0.089676
42,44,0.12272727272727273,4.506278088782327,0.11363636363636365,0.13363636363636364,3.406278088782328,5.606278088782327,False,9.990402645363453,15.98186719247143,1,False,0.0015735819313068633,3.3925,0.114438
43,45,0.12090909090909092,6.249683115474036,0.10363636363636364,0.14272727272727273,4.249683115474042,8.549683115474027,True,9.216253089415222,15.2077176365232,1,False,0.002398759705874643,7.35146,0.135785
44,46,0.013636363636363636,6.589936843684438,0.012272727272727272,0.015,5.389936843684441,7.889936843684432,False,19.80244415008435,25.79390869719233,1,False,8.58727985152504e-06,10.478,0.018535
45,47,0.10818181818181817,15.487249042746727,0.0981818181818182,0.12272727272727273,14.287249042746732,17.18724904274672,False,2.4688731262918124,8.460337673399794,1,True,0.11612114981441488,15.0886,0.087852
46,48,0.15545454545454546,7.780822548705161,0.1409090909090909,0.16454545454545455,6.480822548705159,8.680822548705162,False,0.2363509821338831,6.227815529241862,1,True,0.6268541400160206,5.56832,0.134795
47,49,0.025454545454545452,8.388388323554327,0.02090909090909091,0.028181818181818183,6.488388323554333,9.488388323554323,True,3.811206910786976,9.802671457894954,1,True,0.05091075385449609,8.92927,0.024008
48,50,0.16272727272727272,9.123999523812813,0.14636363636363636,0.1972727272727273,7.423999523812818,11.023999523812806,False,12.575400123944776,18.566864671052755,1,False,0.000390857553230642,11.3775,0.195263
49,51,0.037272727272727284,9.320084731157312,0.03272727272727273,0.04272727272727273,8.120084731157316,10.720084731157307,False,16.71997082905721,22.71143537616519,1,False,4.3322547465871996e-05,11.3536,0.040398
50,52,0.15545454545454546,7.5315837963053,0.14272727272727273,0.16636363636363638,6.331583796305299,8.731583796305301,True,2.301589877350392,8.293054424458372,1,True,0.1292416489762345,6.79817,0.15319
51,53,0.3636363636363637,5.756465574507129,0.2818181818181818,0.4636363636363636,3.5564655745071274,7.75646557450713,True,0.2341369750933365,6.225601522201315,1,True,0.6284731466840153,6.22197,0.364245
52,54,0.11727272727272728,7.874234793990544,0.10727272727272727,0.13,6.5742347939905486,9.374234793990539,True,10.935759756136386,16.927224303244365,1,False,0.000943257968090112,8.06416,0.116236
53,55,0.09,5.459738104670771,0.07681818181818181,0.1090909090909091,3.7597381046707703,7.259738104670773,True,3.835995868656501,9.827460415764481,1,True,0.05016318303320901,4.91622,0.082613
54,56,0.07590909090909091,4.697936581171216,0.06818181818181819,0.08454545454545455,3.3979365811712143,5.8979365811712166,True,10.798430368271816,16.789894915379797,1,False,0.0010158619249438724,4.17631,0.069229
55,57,0.5727272727272728,11.815560870184234,0.4909090909090909,0.6636363636363636,10.715560870184238,12.915560870184231,True,3.857609431637048,9.849073978745027,1,False,0.04952083923262601,12.0183,0.501966
56,58,0.04363636363636364,11.185202737419408,0.040909090909090916,0.049090909090909095,10.585202737419408,12.6852027374194,False,18.666477112153547,24.65794165926152,1,False,1.556959094397246e-05,14.5721,0.052476
57,59,0.04363636363636364,1.8,0.03636363636363636,0.05545454545454545,0.0,4.4,True,0.5831773008039978,6.574641847911978,1,True,0.4450696084110392,1.31523,0.040538
58,60,1.3363636363636364,15.045856975580056,1.1090909090909091,1.3727272727272726,13.545856975580065,15.045856975580056,False,31.60590766214787,37.59737220925585,1,False,1.88854190132256e-08,11.08,0.645787
59,61,0.19181818181818186,9.6922578860649,0.1590909090909091,0.2363636363636364,7.992257886064904,10.892257886064892,True,0.2603888602581413,6.25185340736612,1,True,0.6098531284214261,8.91214,0.176272
61,63,1.1363636363636365,11.977359492890875,1.009090909090909,1.1636363636363636,10.977359492890873,11.977359492890875,False,21.117836011892305,27.109300559000282,1,False,4.318895045776007e-06,7.58463,0.530846
62,64,0.022727272727272728,5.480763702331281,0.019545454545454543,0.026363636363636363,4.080763702331279,6.980763702331281,True,4.099393999616904,10.090858546724883,1,False,0.04289858690148077,5.96092,0.021623
63,65,0.2818181818181818,3.8,0.24545454545454545,0.3545454545454545,2.7,5.5,True,0.6009404066666855,6.592404953774666,1,True,0.43821944313002703,3.12508,0.245797
64,66,0.3181818181818182,8.354637083915943,0.2818181818181818,0.3545454545454545,7.254637083915941,9.254637083915943,True,0.4879997307405858,6.479464277848566,1,True,0.484820938076507,8.35411,0.2873
65,67,0.13,9.504013022436707,0.11727272727272728,0.14454545454545453,8.004013022436714,10.804013022436703,False,1.5562795532752411,7.54774410038322,1,True,0.21221079772401746,8.02624,0.113136
66,68,0.01,11.382716584119633,0.01,0.011363636363636364,11.182716584119632,12.482716584119627,False,13.373569506888769,19.365034053996748,1,False,0.0002551951966693937,13.7233,0.011521
67,69,0.013636363636363636,15.219948703064153,0.011818181818181818,0.01636363636363636,13.61994870306416,17.319948703064142,False,7.466379195809032,13.45784374291701,1,False,0.0062861853570458995,18.5645,0.015695
69,71,0.01,18.81819784104171,0.01,0.011363636363636364,18.41819784104171,20.118197841041702,False,22.450799007458066,28.44226355456605,1,False,2.155957885762569e-06,22.8529,0.012946
70,72,0.16636363636363638,10.199352956854046,0.15545454545454546,0.19181818181818186,9.099352956854053,11.299352956854046,True,7.669850370690025,13.661314917798007,1,False,0.0056151113235083,9.76368,0.166985
71,73,0.11363636363636365,6.75656210570198,0.10454545454545457,0.12636363636363634,5.7565621057019785,8.156562105701981,True,5.713231277300648,11.704695824408626,1,False,0.01683751928989834,6.17901,0.104763
72,74,0.2818181818181818,5.421872481533411,0.24545454545454545,0.3272727272727273,4.421872481533409,6.62187248153341,True,1.7680993781114318,7.75956392521941,1,True,0.18361747096705586,5.97366,0.284688
73,75,0.01,10.213445119999916,0.01,0.012727272727272728,9.613445119999918,12.713445119999907,False,12.524627149304726,18.516091696412712,1,False,0.0004016230353202584,14.3928,0.014379
74,76,0.06363636363636364,10.379031359816267,0.05454545454545455,0.07390909090909091,8.679031359816276,12.179031359816262,True,8.581906533316626,14.573371080424604,1,False,0.0033951969333320697,11.8002,0.06481
75,77,0.13363636363636364,4.671110098901591,0.11545454545454545,0.15,2.8711100989015907,6.27111009890159,False,0.684040906553184,6.675505453661161,1,True,0.40819871576375577,2.46876,0.113714
77,79,0.03,5.023233767277038,0.027272727272727268,0.034545454545454546,3.9232337672770368,6.22323376727704,True,4.059785892842377,10.051250439950355,1,False,0.043916067292374183,5.12136,0.028294
78,80,0.0609090909090909,6.5074154906424,0.052727272727272734,0.06909090909090909,5.007415490642405,8.007415490642394,True,7.443795994256746,13.435260541364725,1,False,0.006365548809003899,7.62777,0.063378
79,81,0.2090909090909091,8.836425618523332,0.17545454545454547,0.2545454545454545,7.736425618523331,10.136425618523331,False,1.6302463436586052,7.621710890766583,1,True,0.20166897915158802,7.37689,0.174625
80,82,0.8090909090909091,16.196905009560947,0.6454545454545454,1.0272727272727271,14.496905009560953,17.99690500956094,True,6.611944353784533,12.60340890089251,1,False,0.010129699977125655,16.6568,0.674569
81,83,0.013636363636363636,8.188421768338962,0.011818181818181818,0.015454545454545453,6.788421768338967,9.688421768338957,False,27.7327123960465,33.72417694315448,1,False,1.392873518407111e-07,12.5041,0.019064
82,84,0.2909090909090909,6.0285372441269125,0.2636363636363636,0.3181818181818182,5.128537244126912,6.728537244126913,False,1.7982804125534066,7.7897449596613875,1,True,0.17992052371356929,5.43837,0.250973
83,85,0.018636363636363642,13.905824692681186,0.01590909090909091,0.02181818181818182,12.405824692681188,15.405824692681179,False,13.040007987379274,19.03147253448725,1,False,0.00030490679595530495,16.3505,0.01978
84,86,0.1190909090909091,13.581072547322007,0.10636363636363637,0.13181818181818186,12.081072547322009,14.881072547321999,False,1.022127345582799,7.013591892690778,1,True,0.31201492776304984,12.1325,0.092697
85,87,0.040909090909090916,9.327851853168076,0.03818181818181818,0.057272727272727274,8.82785185316808,13.127851853168064,True,5.491340636865415,11.482805183973394,1,False,0.019110883353656124,12.7011,0.049048
87,89,0.01,5.626471212623708,0.01,0.011363636363636364,5.526471212623708,6.72647121262371,False,20.302747301517652,26.29421184862564,1,False,6.610559640901068e-06,8.67125,0.013106
88,90,0.10545454545454544,10.066185451309003,0.08545454545454545,0.12818181818181815,7.866185451309012,12.666185451308994,True,7.9799428813621995,13.971407428470178,1,False,0.004729843424815703,10.6929,0.10164
89,91,0.16636363636363638,9.613167525736099,0.15363636363636365,0.1890909090909091,8.313167525736105,10.613167525736095,True,7.259190353590384,13.250654900698366,1,False,0.007053908532600789,9.59651,0.173357
90,92,0.13181818181818186,8.323923855824425,0.11545454545454545,0.1481818181818182,6.423923855824432,9.82392385582442,True,3.0667598408537584,9.058224387961737,1,True,0.07990859430588322,7.4095,0.123088
92,94,0.01636363636363636,13.507368039494233,0.012727272727272728,0.022727272727272728,10.807368039494245,16.607368039494222,True,0.4814472528597292,6.472911799967707,1,True,0.4877675008807109,15.6105,0.017277
93,95,0.5,7.516764672235444,0.3363636363636364,0.9363636363636364,4.116764672235441,12.416764672235448,True,0.12015993314542815,6.111624480253407,1,True,0.7288610938648792,9.48228,0.579234
94,96,0.2,4.6908437531604585,0.1781818181818182,0.2272727272727273,3.9908437531604593,5.490843753160458,True,4.145164225256458,10.136628772364435,1,False,0.04175360496558084,4.07236,0.18784
95,97,0.08909090909090908,9.714987984753586,0.07772727272727273,0.10272727272727274,8.214987984753591,11.11498798475358,True,12.358788120424206,18.350252667532178,1,False,0.00043891550555383773,9.30849,0.078125
96,98,0.09545454545454546,9.06510409117587,0.07909090909090909,0.11363636363636365,7.065104091175878,11.065104091175863,True,2.9065423115779465,8.898006858685926,1,True,0.08822082847170827,9.05418,0.08666
97,99,0.4,7.264940984263441,0.3545454545454545,0.4636363636363636,6.164940984263438,8.364940984263441,True,0.2623257954730168,6.253790342580996,1,True,0.6085267859095624,7.69816,0.38784
98,100,0.3545454545454545,6.082123597816103,0.3090909090909091,0.3909090909090909,5.0821235978161,6.982123597816103,True,0.8500535911961641,6.841518138304143,1,True,0.3565371775217302,6.84038,0.360001
99,101,0.3363636363636364,5.257552311879671,0.3,0.3818181818181817,4.3575523118796715,6.457552311879673,True,1.0711340893630528,7.062598636471032,1,True,0.30068942234422497,6.06938,0.352549
100,102,0.12272727272727273,3.768455545050493,0.0981818181818182,0.1481818181818182,0.9684555450504928,6.268455545050492,True,1.9467727691739525,7.938237316281931,1,True,0.16293504045613272,2.62518,0.115311
101,103,0.02,9.971675502493753,0.01818181818181818,0.022727272727272728,8.971675502493753,11.171675502493748,False,19.630908097847364,25.62237264495534,1,False,9.393724266765456e-06,12.7504,0.023383
102,104,0.03636363636363636,2.5,0.030909090909090907,0.04181818181818182,1.1,4.0,True,3.514652352564647,9.506116899672627,1,True,0.0608284172349402,3.00835,0.036662
103,105,0.06909090909090909,3.0,0.05545454545454545,0.08181818181818183,0.6000000000000001,5.0,True,1.7555368109727716,7.747001358080751,1,True,0.1851821894217094,1.83744,0.060408
104,106,0.9181818181818182,6.4,0.6,1.0454545454545454,3.0,7.300000000000002,False,3.006160180852833,8.997624727960813,1,True,0.08294857284842222,2.43285,0.500934
105,107,0.01,13.373065541232453,0.01,0.01090909090909091,13.173065541232456,14.07306554123245,False,36.88219289530536,42.87365744241335,1,False,1.2548684024972609e-09,14.7899,0.010328
106,108,0.1809090909090909,8.316204745837886,0.16272727272727272,0.2,7.116204745837885,9.016204745837886,False,0.1797264432791254,6.171190990387103,1,True,0.6716084363095092,6.84536,0.165704
107,109,0.03363636363636364,8.879190128783943,0.028181818181818183,0.04181818181818182,7.079190128783949,10.879190128783936,False,4.822676739200432,10.814141286308413,1,False,0.028087694493955772,11.0379,0.037703
108,110,0.4909090909090909,2.9000000000000004,0.34545454545454546,0.9,0.0,7.7,True,0.485319849211245,6.476784396319224,1,True,0.4860224737678031,4.95815,0.620258
109,111,0.10272727272727274,9.207003976986874,0.09,0.11181818181818183,8.007003976986878,10.50700397698687,False,19.32074187248003,25.312206419588012,1,False,1.1049945020850006e-05,11.4629,0.121196
110,112,0.13545454545454547,3.558205322055437,0.12454545454545456,0.14636363636363636,2.458205322055438,4.5582053220554375,True,6.4972288594463405,12.48869340655432,1,False,0.01080427607621978,3.16361,0.14078
111,113,0.09363636363636364,17.646366956229382,0.08272727272727272,0.10545454545454544,16.346366956229392,18.846366956229375,False,6.483415654967269,12.474880202075248,1,False,0.01088855461471889,17.3897,0.076348
112,114,0.08818181818181818,4.6000000000000005,0.07681818181818181,0.10454545454545457,3.0,6.300000000000002,False,0.05910322083815354,6.0505677679461325,1,True,0.8079189918009774,1.64683,0.065444
113,115,0.024545454545454544,8.272643236736355,0.02090909090909091,0.029090909090909087,6.772643236736361,10.072643236736347,True,4.3890794603221694,10.380544007430148,1,False,0.03616983707514276,9.844,0.02555
114,116,0.06636363636363636,8.992046991726664,0.05454545454545455,0.08363636363636362,6.9920469917266725,11.792046991726654,True,1.5522728630513918,7.5437374101593715,1,True,0.21280021817256786,9.99249,0.066844
119,121,1.2727272727272727,12.100663830399007,0.7818181818181819,1.4,8.100663830399004,13.300663830399008,False,2.634718779914931,8.626183327022911,1,True,0.10455057201099452,9.33179,0.741
120,122,0.1890909090909091,6.54060509015216,0.13545454545454547,0.2818181818181818,2.7406050901521564,9.440605090152163,True,2.4239824771028005,8.415447024210781,1,True,0.11949080794679515,7.35916,0.20042
121,123,0.12090909090909092,8.288867523710406,0.10545454545454544,0.1390909090909091,6.488867523710411,10.188867523710398,True,19.199853472148487,25.191318019256464,1,False,1.177224268330562e-05,8.62908,0.121819
122,124,0.05909090909090909,3.934191975010338,0.049090909090909095,0.07072727272727274,2.0341919750103363,6.03419197501034,True,7.870171874317155,13.861636421425136,1,False,0.00502568760681099,4.72655,0.060716
123,125,0.015,8.670020835612508,0.014090909090909091,0.018636363636363642,8.070020835612508,10.6700208356125,False,23.926324856570158,29.917789403678132,1,False,1.0009365190365931e-06,13.5392,0.022391
