index,best_mass,best_AV,mass_min,mass_max,AV_min,AV_max,intersects,min_chi2
0,0.049090909090909095,8.073206199553447,0.045454545454545456,0.056363636363636366,6.9732061995534504,9.473206199553442,False,7.404791149427473
1,0.1590909090909091,8.911803300453403,0.14636363636363636,0.17545454545454547,7.711803300453408,10.211803300453399,True,6.227128570626933
2,0.02,3.5,0.01681818181818182,0.024545454545454544,1.7000000000000002,5.4,True,3.181035280588199
3,0.11,8.59866919653362,0.08545454545454545,0.13363636363636364,5.89866919653363,11.098669196533612,False,0.4921662219102077
4,0.13727272727272727,6.113133506030667,0.12090909090909091,0.15363636363636363,4.513133506030665,7.713133506030668,True,5.462895003852724
5,0.2272727272727273,16.203231391783234,0.1781818181818182,0.2909090909090909,14.703231391783241,18.00323139178323,True,0.30049061101699887
6,0.32727272727272727,22.441115342924604,0.2636363636363636,0.4090909090909091,20.74111534292458,24.24111534292463,False,0.8693989608534028
8,0.06363636363636364,14.522913566249981,0.05,0.08090909090909092,11.92291356624999,17.322913566249973,True,0.37409329808546243
9,0.6,8.160827426923667,0.5363636363636364,0.6727272727272727,7.260827426923667,8.960827426923668,False,7.977141444021759
11,0.34545454545454546,6.472407633818542,0.2727272727272727,0.4363636363636364,4.57240763381854,8.372407633818543,True,0.03756108282474577
12,0.08818181818181818,20.43741206218392,0.06909090909090909,0.11545454545454546,17.337412062183876,23.437412062183963,True,0.36415920033936344
13,0.01818181818181818,16.16928548056046,0.014545454545454545,0.022727272727272728,14.069285480560469,18.369285480560453,False,2.6039448217301677
14,0.16272727272727272,8.122346130938283,0.14454545454545453,0.19454545454545455,6.422346130938289,9.622346130938277,True,4.027855050455411
15,0.1890909090909091,10.057113347388148,0.1572727272727273,0.23636363636363636,8.257113347388154,11.357113347388143,True,2.4185336999540006
16,0.33636363636363636,8.609853173742472,0.2727272727272727,0.4272727272727273,7.1098531737424775,10.609853173742465,True,1.4103299367023014
17,0.2818181818181818,16.92629672669711,0.2272727272727273,0.35454545454545455,15.326296726697114,18.7262967266971,True,0.02593662573003232
18,0.08909090909090908,12.788221759161178,,,,,,12.294892497039562
20,1.3727272727272726,20.545240448064185,0.9818181818181818,1.4,17.845240448064196,20.945240448064183,False,0.5906819406022261
21,0.4090909090909091,7.978902316761799,0.3181818181818182,0.5454545454545454,5.978902316761797,10.278902316761801,True,0.04174584392334893
22,0.013181818181818182,5.64289245146678,0.011818181818181818,0.015,4.54289245146678,7.2428924514667825,False,4.594618943074192
23,1.3727272727272726,18.62644643262783,0.9727272727272728,1.4,15.92644643262784,18.926446432627827,False,0.9861671942163444
24,0.34545454545454546,10.546402041344027,0.2818181818181818,0.44545454545454544,8.946402041344033,12.64640204134402,True,0.35897629539015097
25,0.4545454545454546,7.211554851335328,0.35454545454545455,0.6181818181818182,5.211554851335326,9.61155485133533,True,1.540617601050327
26,0.1781818181818182,15.898500418995972,0.15181818181818182,0.2272727272727273,13.89850041899598,17.498500418995967,True,0.11642702998209056
