index,file_lineno,best_mass,best_AV,mass_min,mass_max,AV_min,AV_max,intersects,min_chi2,chi2_threshold,dof_gof,passes_gof,p_value,true_AV,true_mass
1,3,0.15,7.911803300453408,0.1390909090909091,0.1590909090909091,6.9118033004534105,8.711803300453402,False,18.632218641168823,24.62368318827681,4,False,0.0009280707067758988,9.3431,0.171107
2,4,0.02,3.4000000000000004,0.01818181818181818,0.022727272727272728,2.4000000000000004,4.6000000000000005,True,13.274943256187735,19.266407803295714,4,False,0.010007654603845615,4.31918,0.020454
3,5,0.10545454545454544,7.998669196533622,0.09545454545454546,0.11363636363636365,6.8986691965336275,8.99866919653362,False,3.869437560157495,9.860902107265474,4,True,0.4239638243259385,6.74386,0.085403
5,7,0.1481818181818182,11.703231391783252,0.14636363636363636,0.15,11.703231391783252,11.903231391783251,False,327.07996885477775,333.07143340188566,4,False,1.5551011570766265e-69,17.3093,0.20703
6,8,0.2727272727272727,20.941115342924586,0.2545454545454545,0.3090909090909091,20.441115342924572,21.9411153429246,False,140.86884716337062,146.86031171047858,4,False,1.8391876715702292e-29,25.4049,0.353775
8,10,0.06363636363636364,14.522913566249981,0.056363636363636366,0.07254545454545454,13.022913566249983,16.022913566249972,False,1.4814505926755084,7.472915139783487,4,True,0.8299221041744108,14.277,0.053173
9,11,0.3545454545454545,2.8608274269236675,0.3272727272727273,0.3636363636363637,2.360827426923668,3.160827426923668,False,308.7550982618798,314.7465628089878,4,False,1.3998146985502889e-65,5.86181,0.398091
11,13,0.3363636363636364,6.1724076338185405,0.3090909090909091,0.3545454545454545,5.572407633818541,6.572407633818543,True,3.5835782389840563,9.575042786092034,4,True,0.4652843905724753,6.47402,0.321926
12,14,0.13,16.037412062183858,0.12818181818181815,0.13,16.037412062183858,16.037412062183858,False,28938.890169961924,28944.881634509034,4,False,0.0,20.0599,0.070333
13,15,0.01636363636363636,15.169285480560465,0.014090909090909091,0.019545454545454543,13.469285480560469,17.06928548056046,False,50.0877389083379,56.07920345544588,4,False,3.461714126313247e-10,18.585,0.01878
14,16,0.1590909090909091,7.822346130938285,0.1481818181818182,0.16818181818181818,6.8223461309382865,8.622346130938281,False,5.122508013089333,11.113972560197313,4,True,0.2749568027188483,7.98796,0.168693
15,17,0.16818181818181818,9.157113347388153,0.16090909090909092,0.19181818181818186,8.357113347388154,10.057113347388148,False,22.193218218555888,28.184682765663872,4,False,0.00018342880766959474,10.0988,0.185198
16,18,0.2909090909090909,7.509853173742477,0.2727272727272727,0.3181818181818182,6.909853173742478,8.109853173742474,False,23.59791829578443,29.58938284289241,4,False,9.61505566221867e-05,10.2079,0.366108
17,19,0.2727272727272727,16.726296726697107,0.2363636363636364,0.3,15.726296726697113,17.426296726697107,False,11.882681414504745,17.874145961612722,4,False,0.018245336499017127,18.1528,0.259832
18,20,0.08818181818181818,12.688221759161179,0.07727272727272727,0.10181818181818182,11.188221759161184,13.988221759161176,False,27.974510437894587,33.96597498500257,4,False,1.262217928072872e-05,14.8723,0.097278
20,22,0.7272727272727273,15.345240448064205,0.7181818181818181,0.7909090909090909,15.345240448064205,16.0452404480642,False,344.04347343010073,350.03493797720864,4,False,3.3885168079426745e-73,22.9691,1.31329
21,23,0.3545454545454545,6.678902316761798,0.3272727272727273,0.3727272727272728,5.978902316761798,7.0789023167617975,False,23.750141173051208,29.741605720159196,4,False,8.963383759533154e-05,8.50713,0.394837
22,24,0.01090909090909091,3.7428924514667785,0.01,0.012272727272727272,2.8428924514667786,4.94289245146678,False,119.35323888281651,125.3447034299245,4,False,7.341669911449977e-25,7.83498,0.01503
23,25,1.3727272727272726,18.626446432627827,1.1363636363636365,1.4,17.226446432627835,18.926446432627827,False,5.025457587636423,11.016922134744403,4,True,0.2846953481677121,20.2002,1.20782
24,26,0.34545454545454546,10.546402041344027,0.3181818181818182,0.3818181818181817,9.846402041344028,11.246402041344023,True,1.2890356102587672,7.280500157366746,4,True,0.8632330383821457,11.0896,0.322605
25,27,0.4,6.111554851335328,0.3727272727272728,0.4272727272727273,5.511554851335326,6.511554851335328,False,17.597318184171122,23.588782731279107,4,False,0.0014789638420637352,6.78875,0.394081
26,28,0.17272727272727273,15.798500418995971,0.16272727272727272,0.1972727272727273,14.998500418995974,16.49850041899597,False,1.4957850268714967,7.487249573979477,4,True,0.827387833745242,14.9163,0.158611
27,29,0.12454545454545456,10.192313873567949,0.11727272727272728,0.13363636363636364,9.292313873567952,11.092313873567948,False,8.29206353476763,14.283528081875607,4,True,0.08144674724594919,8.9241,0.106116
29,31,0.3363636363636364,20.60695615942355,0.3,0.3818181818181817,19.706956159423534,21.806956159423567,False,1.100115802494821,7.0915803496028005,4,True,0.8942538322920309,22.939,0.342464
30,32,0.34545454545454546,5.488098841522646,0.3,0.3818181818181817,4.788098841522647,6.088098841522646,False,1.0591585765182154,7.0506231236261945,4,True,0.9006968246157353,4.9614,0.293764
32,34,0.12272727272727273,10.885031003006155,0.12090909090909092,0.12272727272727273,10.885031003006155,10.885031003006155,False,88742.12292195328,88748.1143865004,4,False,0.0,16.5894,0.019871
33,35,0.7272727272727273,4.6000000000000005,0.6272727272727272,0.8636363636363636,3.8,5.6000000000000005,False,104.00312580037195,109.99459034747991,4,False,1.3813281370433792e-21,2.62726,0.39264
34,36,0.01590909090909091,5.374720951017494,0.015454545454545453,0.01681818181818182,5.374720951017494,5.374720951017494,False,1147.3273202911707,1153.3187848382788,4,False,4.1730315192518236e-247,10.8478,0.017711
35,37,0.010454545454545454,5.6709332214282275,0.01,0.011818181818181818,5.170933221428228,6.770933221428231,False,9.469987749493503,15.461452296601484,4,True,0.050367598768778624,7.44862,0.01187
36,38,0.09636363636363636,9.64027684315137,0.08818181818181818,0.10363636363636364,8.940276843151373,10.540276843151366,False,162.04454886220228,168.03601340931024,4,False,5.326048429992462e-34,12.2681,0.109643
37,39,0.16272727272727272,21.572920644152173,0.15181818181818182,0.1781818181818182,20.47292064415216,22.572920644152195,False,4.906997448441848,10.898461995549829,4,True,0.2969739412017207,22.8605,0.167637
40,42,0.018636363636363642,8.048463276434939,0.01590909090909091,0.02090909090909091,6.648463276434944,9.248463276434935,False,80.88185709933043,86.87332164643841,4,False,1.1328107605963652e-16,11.7529,0.023358
