index,file_lineno,best_mass,best_AV,mass_min,mass_max,AV_min,AV_max,intersects,min_chi2,chi2_threshold,dof_gof,passes_gof,p_value
0,2,0.07363636363636364,12.173206199553432,0.04818181818181819,0.11,7.373206199553449,16.673206199553416,True,0.0023324905530802626,5.993797037661059,0,,
1,3,0.19181818181818183,10.411803300453398,0.16090909090909092,0.23636363636363636,8.611803300453404,11.811803300453393,True,0.008259068949084911,5.999723616057064,0,,
2,4,0.023636363636363636,4.800000000000001,0.02,0.028181818181818183,3.2,6.800000000000001,True,0.07731659615855915,6.068781143266539,0,,
3,5,0.11727272727272728,9.198669196533618,0.10090909090909092,0.13181818181818183,7.298669196533625,10.898669196533612,False,0.015346745758435552,6.006811292866415,0,,
4,6,0.16454545454545455,8.413133506030668,0.13363636363636364,0.2181818181818182,5.213133506030665,10.71313350603067,True,0.0009998318038169354,5.992464378911796,0,,
5,7,0.24545454545454545,16.703231391783234,0.18636363636363637,0.2909090909090909,14.80323139178324,18.203231391783227,True,0.04274186462418705,6.034206411732166,0,,
6,8,0.34545454545454546,22.74111534292461,0.3,0.4090909090909091,21.54111534292459,24.24111534292463,False,0.038045577778180545,6.029510124886159,0,,
8,10,0.07036363636363636,15.622913566249977,0.056363636363636366,0.08363636363636363,13.022913566249986,17.62291356624997,False,0.074120560248242,6.065585107356221,0,,
9,11,0.4,5.460827426923667,0.3090909090909091,0.5818181818181818,3.0608274269236677,8.460827426923666,True,0.017749849313699533,6.009214396421679,0,,
11,13,0.33636363636363636,6.172407633818541,0.3,0.38181818181818183,5.1724076338185405,7.3724076338185425,True,0.02518775370559534,6.016652300813575,0,,
12,14,0.09818181818181819,21.23741206218393,0.06909090909090909,0.12454545454545454,17.337412062183876,24.437412062183977,True,0.02009977923128591,6.011564326339265,0,,
13,15,0.02090909090909091,17.369285480560457,0.015909090909090907,0.028181818181818183,14.569285480560467,20.569285480560445,True,0.004168285616580605,5.99563283272456,0,,
14,16,0.1890909090909091,9.322346130938278,0.15545454545454546,0.23636363636363636,7.122346130938286,10.922346130938273,True,0.0005103585361681118,5.991974905644147,0,,
15,17,0.2181818181818182,10.757113347388145,0.18363636363636365,0.24545454545454545,9.65711334738815,11.657113347388142,True,0.11485849770641887,6.106323044814398,0,,
16,18,0.37272727272727274,9.40985317374247,0.3090909090909091,0.4636363636363636,7.809853173742475,11.309853173742463,True,0.021687125837270664,6.013151672945249,0,,
17,19,0.2818181818181818,16.92629672669711,0.23636363636363636,0.32727272727272727,15.626296726697113,18.3262967266971,True,0.03780433243602032,6.0292688795439995,0,,
18,20,0.12636363636363637,16.388221759161166,0.10818181818181818,0.14454545454545453,14.288221759161173,18.18822175916116,False,0.0077809858794519035,5.999245532987431,0,,
20,22,1.2454545454545454,19.84524044806419,0.9545454545454546,1.4,17.745240448064195,21.045240448064185,False,0.021079969195291166,6.0125445163032705,0,,
21,23,0.4,7.878902316761799,0.35454545454545455,0.4636363636363636,6.678902316761798,9.0789023167618,True,0.1926324244961443,6.184096971604124,0,,
22,24,0.015454545454545453,7.2428924514667825,0.013181818181818182,0.019090909090909092,5.34289245146678,9.442892451466783,True,0.03709070931744769,6.028555256425427,0,,
23,25,1.1727272727272726,17.526446432627836,0.8272727272727273,1.4,14.826446432627844,19.226446432627828,False,0.00566864408802683,5.9971331911960055,0,,
24,26,0.33636363636363636,10.346402041344028,0.2727272727272727,0.4090909090909091,8.646402041344034,12.146402041344022,True,0.012026757522918466,6.003491304630898,0,,
25,27,0.4,6.311554851335327,0.32727272727272727,0.5181818181818182,4.511554851335326,8.51155485133533,True,0.0008833085258872761,5.9923478556338665,0,,
26,28,0.17272727272727273,15.798500418995973,0.1572727272727273,0.2,14.398500418995978,16.79850041899597,True,0.04043185441017039,6.031896401518149,0,,
27,29,0.13363636363636364,10.992313873567948,0.1190909090909091,0.1481818181818182,9.492313873567953,12.492313873567943,False,0.046714421435491954,6.038178968543471,0,,
28,30,0.01,10.599509820512935,0.01,0.012272727272727272,10.199509820512937,12.599509820512928,True,0.084473512018961,6.07593805912694,0,,
29,31,0.33636363636363636,20.60695615942355,0.2909090909090909,0.4090909090909091,19.30695615942353,22.406956159423576,False,0.12794777935306315,6.119412326461042,0,,
30,32,0.3090909090909091,4.888098841522646,0.2090909090909091,0.5,1.7880988415226464,9.088098841522644,True,0.00702890222890087,5.99849344933688,0,,
32,34,0.023636363636363636,16.085031003006137,0.017727272727272727,0.03,13.185031003006147,18.785031003006125,True,0.011679909907234658,6.003144457015214,0,,
33,35,0.4,2.6,0.2545454545454545,0.8727272727272728,0.0,7.7,True,0.0011222702818555904,5.992586817389834,0,,
34,36,0.019545454545454546,10.474720951017476,0.011818181818181818,0.03272727272727273,5.374720951017494,15.374720951017459,True,0.005447315065003778,5.996911862172983,0,,
35,37,0.011818181818181818,6.670933221428229,0.01,0.013181818181818182,5.070933221428228,7.970933221428231,True,0.02111670535700892,6.0125812524649875,0,,
36,38,0.13727272727272727,14.040276843151354,0.12272727272727273,0.15,12.540276843151359,15.340276843151349,False,0.06858479038738154,6.060049337495361,0,,
37,39,0.18636363636363637,22.67292064415219,0.1590909090909091,0.2181818181818182,20.972920644152165,23.972920644152207,True,0.09000976241077072,6.081474309518749,0,,
40,42,0.02727272727272727,11.748463276434926,0.02181818181818182,0.03363636363636364,9.448463276434934,13.948463276434918,True,0.004089600741044138,5.995554147849023,0,,
41,43,0.12090909090909091,10.639280115746175,0.08,0.1590909090909091,5.939280115746191,14.53928011574616,True,0.018309963875521498,6.0097745109835,0,,
42,44,0.1390909090909091,5.925057042568983,0.12454545454545454,0.15363636363636363,4.425057042568982,7.325057042568985,False,0.018459484296301294,6.009924031404281,0,,
43,45,0.1572727272727273,9.479689928442946,0.12454545454545454,0.2,6.079689928442958,11.879689928442938,True,0.010786485555528856,6.002251032663508,0,,
44,46,0.02090909090909091,10.29103761154129,0.015909090909090907,0.02727272727272727,7.591037611541299,12.99103761154128,True,0.013081684488716714,6.004546231596696,0,,
45,47,0.1190909090909091,16.672155653625946,0.10181818181818182,0.13545454545454547,14.572155653625954,18.47215565362594,False,0.03192394093979034,6.023388488047769,0,,
46,48,0.15545454545454546,7.79934121885069,0.1390909090909091,0.17,6.199341218850687,9.29934121885069,False,0.0025882763530930505,5.994052823461072,0,,
47,49,0.02727272727272727,8.954940218880001,0.022727272727272728,0.034545454545454546,6.954940218880008,11.354940218879992,True,0.06605926825473254,6.057523815362711,0,,
48,50,0.2272727272727273,11.349574448965164,0.17272727272727273,0.2909090909090909,9.54957444896517,13.349574448965157,True,0.012949655711792452,6.004414202819771,0,,
49,51,0.049090909090909095,12.090773110188758,0.04090909090909091,0.060909090909090906,9.890773110188766,14.39077311018875,False,0.049046012810405167,6.040510559918384,0,,
50,52,0.16818181818181818,8.686046626551343,0.14454545454545453,0.2090909090909091,6.286046626551341,10.286046626551345,True,0.0038891082445786256,5.995353655352558,0,,
51,53,0.38181818181818183,6.113267616546677,0.2727272727272727,0.5818181818181818,3.013267616546674,9.61326761654668,True,0.03458669510779538,6.026051242215774,0,,
52,54,0.14272727272727273,10.285951270538394,0.12272727272727273,0.1590909090909091,8.185951270538402,11.985951270538388,False,0.04884256610220965,6.040307113210189,0,,
53,55,0.11363636363636363,7.6340667832803675,0.08636363636363636,0.1390909090909091,4.534066783280365,10.33406678328037,False,0.001441454137318568,5.992906001245298,0,,
54,56,0.09454545454545454,6.834364877894468,0.07818181818181819,0.11181818181818182,4.834364877894466,8.834364877894469,False,0.004669830309426746,5.996134377417405,0,,
55,57,0.4818181818181818,10.611968783709257,0.4090909090909091,0.6,9.111968783709262,12.41196878370925,True,0.01385899596246727,6.005323543070446,0,,
56,58,0.06818181818181819,15.611898582608177,0.05181818181818182,0.08727272727272727,12.511898582608188,18.51189858260817,True,0.0012008642663663385,5.992665411374345,0,,
